ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1801304279,2024-12-02T16:20:08.488000,2024-12-02T16:26:10.946000,buy,0.02,0.02,USOILm,68.051,67.768,67.768,69.101,0,0,-5.66,,,sl
1800847472,2024-12-02T12:29:09.268000,2024-12-02T14:58:06.237000,sell,0.45,0.45,AUS200m,8519.88,8501.67,8549.5,8447.59,0,0,5.28,,,user
1800995317,2024-12-02T13:42:52.261000,2024-12-02T13:47:57.792000,sell,0.02,0.02,XAUUSDm,2648.212,2644.996,2648.157,2643.732,0,0,6.43,,,user
1800906407,2024-12-02T13:02:53.529000,2024-12-02T13:03:53.395000,buy,0.02,0.02,BTCUSDm,94912.18,94906.99,94917.68,,0,0,-0.1,,,sl
1800884477,2024-12-02T12:54:25.408000,2024-12-02T13:02:14.432000,buy,0.02,0.02,BTCUSDm,94966.04,94971.28,94971.28,95392.83,0,0,0.11,,,sl
1800659230,2024-12-02T10:22:31.256000,2024-12-02T10:25:03.304000,sell,0.02,0.02,XAUUSDm,2636.693,2635.003,2636.638,2635.003,0,0,3.38,,,tp
1800652297,2024-12-02T10:17:10.448000,2024-12-02T10:22:16.036000,sell,0.02,0.02,XAUUSDm,2636.032,2635.977,2635.977,2633.537,0,0,0.11,,,sl
1799934815,2024-12-02T10:06:54.571000,2024-12-02T10:14:35.076000,sell,0.45,0.45,AUS200m,8477,8488.56,8488.56,8442.5,0,0,-3.38,,,sl
1800239168,2024-12-02T06:05:45.214000,2024-12-02T06:42:51.002000,buy,0.02,0.02,XAUUSDm,2622.091,2626.117,2616.591,2626.117,0,0,8.05,,,tp
1800216229,2024-12-02T05:16:56.251000,2024-12-02T05:23:24.248000,buy,0.02,0.02,XAUUSDm,2624.65,2622.276,2622.276,2630.272,0,0,-4.75,,,sl
1800215352,2024-12-02T05:09:05.341000,2024-12-02T05:16:51.928000,sell,0.15,0.15,USDCHFm,0.88479,0.88523,0.88523,0.88435,0,0,-7.46,,,sl
1799999838,2024-12-02T02:13:12.826000,2024-12-02T03:23:22.867000,sell,0.06,0.06,USDCHFm,0.8842,0.88495,0.88495,0.88313,0,0,-5.09,,,sl
1798377551,2024-11-29T14:25:20.223000,2024-11-29T14:38:30.089000,buy,0.02,0.02,XAUUSDm,2656.525,2659.127,2656.58,2659.216,0,0,5.2,,,user
1798246888,2024-11-29T13:12:08.694000,2024-11-29T14:07:35.685000,sell,0.02,0.02,USOILm,69.162,69.157,69.157,68.953,0,0,0.1,,,sl
1798158745,2024-11-29T12:06:58.845000,2024-11-29T12:57:24.228000,sell,0.05,0.05,US30m,44979,44937.9,44937.9,44586.1,0,0,2.06,,,sl
1792548177,2024-11-25T20:03:31.569000,2024-11-25T23:42:34.316000,buy,0.01,0.01,XAUUSDm,2624,2614.794,,,0,0,-9.21,-0.05,,so
1792409080,2024-11-25T17:01:28.375000,2024-11-25T17:15:32.227000,buy,0.02,0.02,XAUUSDm,2631.923,2629,2629,2637,0,0,-5.85,,,sl
1787884124,2024-11-21T15:52:20.608000,2024-11-21T16:16:39.612000,buy,0.02,0.02,EURUSDm,1.05171,1.04863,,,0,0,-6.16,-0.06,,so
1785780127,2024-11-20T14:21:20.150000,2024-11-21T13:49:13.330000,buy,0.03,0.03,EURUSDm,1.0531,1.05352,,1.05961,0,0,1.26,,,user
1787412353,2024-11-21T12:12:54.226000,2024-11-21T12:30:00.559000,buy,0.02,0.02,XAUUSDm,2664.736,2667.236,2664.791,2667.236,0,0,5,,,tp
1787268821,2024-11-21T10:15:04.794000,2024-11-21T11:08:21.232000,buy,0.02,0.02,EURUSDm,1.05157,1.05158,1.05158,,0,0,0.02,,,sl
1785667180,2024-11-20T13:01:19.030000,2024-11-20T13:15:30.829000,sell,0.01,0.01,BTCUSDm,93725.88,94167.67,94167.67,92817.06,0,0,-4.42,,,sl
1785656712,2024-11-20T12:53:16.475000,2024-11-20T13:15:30.828000,sell,0.01,0.01,BTCUSDm,93581.14,94167.67,94167.67,92817.06,0,0,-5.87,,,sl
1784300638,2024-11-19T14:52:03.374000,2024-11-19T15:22:12.991000,buy,0.01,0.01,XAUUSDm,2625.592,2625.561,2620.446,,0,0,-0.03,,,user
1784255468,2024-11-19T14:12:02.467000,2024-11-19T14:45:09.858000,buy,0.01,0.01,XAUUSDm,2630.488,2630.598,2622.448,2630.598,0,0,0.11,,,tp
1784158425,2024-11-19T13:31:29.898000,2024-11-19T13:33:11.093000,buy,0.02,0.02,XAUUSDm,2629.919,2632.554,2630.019,2635.571,0,0,5.27,,,user
1783973746,2024-11-19T11:50:13.301000,2024-11-19T13:31:27.415000,sell,0.01,0.01,BTCUSDm,91673.73,91996.57,93081.36,91996.57,0,0,-3.23,,,tp
1784051741,2024-11-19T12:59:18.100000,2024-11-19T13:19:43.630000,sell,0.01,0.01,BTCUSDm,92510.45,92448.96,93060.81,,0,0,0.61,,,user
1776647260,2024-11-14T01:58:50.804000,2024-11-14T02:57:39.057000,buy,0.01,0.01,EURUSDm,1.0556,1.05469,,,0,0,-0.91,-0.06,,so
1774484848,2024-11-13T06:06:15.022000,2024-11-13T09:13:30.466000,buy,0.04,0.04,EURUSDm,1.0609,1.06111,1.05924,,0,0,0.84,,,user
1767754862,2024-11-11T04:51:20.467000,2024-11-11T13:42:12.303000,sell,0.04,0.04,USDCADm,1.39217,1.39509,,,0,0,-8.37,-0.22,,so
1767707958,2024-11-11T04:04:36.789000,2024-11-11T10:29:03.227000,sell,0.05,0.05,US30m,44099,44222.7,44222.7,,0,0,-6.19,,,sl
1767470014,2024-11-11T01:41:24.706000,2024-11-11T01:53:12.352000,sell,0.01,0.01,BTCUSDm,81187.48,81650.36,81650.36,,0,0,-4.63,,,sl
1767466347,2024-11-11T01:39:00.472000,2024-11-11T01:52:21.286000,sell,0.04,0.04,USDCADm,1.39124,1.3912300000000002,1.39684,,0,0,0.03,,,user
1766903254,2024-11-10T16:55:38.908000,2024-11-10T17:38:26.873000,sell,0.01,0.01,BTCUSDm,79730,80200,80200,,0,0,-4.7,,,sl
1766409528,2024-11-10T02:17:30.786000,2024-11-10T02:19:20.353000,sell,0.02,0.02,BTCUSDm,76893.61,77200,77200,,0,0,-6.13,,,sl
1765782621,2024-11-08T17:13:46.472000,2024-11-08T17:15:33.500000,buy,0.04,0.04,EURUSDm,1.06891,1.06977,1.064,1.07249,0,0,3.44,,,user
1765645972,2024-11-08T16:37:29.758000,2024-11-08T16:41:31.058000,buy,0.02,0.02,XAUUSDm,2683.996,2686.214,2684.051,2689.446,0,0,4.44,,,user
1765642768,2024-11-08T16:05:06.598000,2024-11-08T16:10:43.645000,sell,0.02,0.02,BTCUSDm,76536.52,76346.77,76531.02,75985.02,0,0,3.79,,,user
1765524090,2024-11-08T15:16:05.775000,2024-11-08T15:34:03.653000,buy,0.02,0.02,XAUUSDm,2686.727,2691.918,2679.227,2694.227,0,0,10.39,,,user
1764857444,2024-11-08T11:10:39.295000,2024-11-08T15:01:11.848000,sell,0.05,0.05,US30m,43827.9,43957.9,43957.9,43404.8,0,0,-6.5,,,sl
1765263061,2024-11-08T13:53:40.422000,2024-11-08T13:57:23.865000,sell,0.02,0.02,XAUUSDm,2698.973,2698.776,2703.973,2693.973,0,0,0.4,,,user
1764957852,2024-11-08T11:11:19.294000,2024-11-08T13:11:57.145000,sell,0.02,0.02,BTCUSDm,76223.14,75978.93000000001,76910.09,75574.9,0,0,4.88,,,user
1764887011,2024-11-08T10:24:24.893000,2024-11-08T10:27:02.247000,buy,0.02,0.02,XAUUSDm,2683.439,2684.035,2679.436,2689.518,0,0,1.19,,,user
1751006949,2024-11-04T03:09:28.258000,2024-11-04T03:22:53.143000,sell,0.02,0.02,XAUUSDm,2741.008,2740.953,2740.953,2735.913,0,0,0.11,,,sl
1750819092,2024-11-04T00:52:39.810000,2024-11-04T01:13:19.216000,buy,0.05,0.05,US30m,41960.5,41962.7,41660.5,41962.7,0,0,0.11,,,tp
1750818593,2024-11-04T00:52:12.315000,2024-11-04T00:52:23.375000,buy,0.05,0.05,US30m,41958.1,41955.9,41700,41955.9,0,0,-0.11,,,tp
1749036599,2024-11-01T15:51:41.490000,2024-11-01T16:03:34.767000,buy,0.08,0.08,EURUSDm,1.08519,1.08514,1.08404,1.0852,0,0,-0.4,,,user
1748735561,2024-11-01T14:42:07.322000,2024-11-01T15:46:42.781000,sell,0.06,0.06,USDCHFm,0.86961,0.87025,0.87025,0.86802,0,0,-4.41,,,sl
1747923602,2024-11-01T12:35:28.153000,2024-11-01T12:44:58.403000,sell,0.02,0.02,XAUUSDm,2758.059,2756.016,2756.235,,0,0,4.09,,,user
1747894632,2024-11-01T12:31:02.717000,2024-11-01T12:32:40.582000,sell,0.02,0.02,XAUUSDm,2758.341,2757.5860000000002,2762.089,2755.409,0,0,1.51,,,user
1747293715,2024-11-01T08:00:59.342000,2024-11-01T08:29:10.592000,sell,0.03,0.03,USDCHFm,0.86853,0.8680500000000001,0.86988,0.86754,0,0,1.66,,,user
1747267132,2024-11-01T07:48:37.777000,2024-11-01T08:07:21.757000,sell,0.02,0.02,USOILm,70.497,70.8,70.8,70.457,0,0,-6.06,,,sl
1746664944,2024-11-01T03:36:56.704000,2024-11-01T06:33:26.563000,sell,0.02,0.02,USOILm,70.306,70.345,70.577,70.301,0,0,-0.78,,,user
1746684506,2024-11-01T05:58:35.547000,2024-11-01T06:26:20.515000,sell,0.02,0.02,XAUUSDm,2755.106,2752.904,2761.127,2750.391,0,0,4.4,,,user
1746637726,2024-11-01T02:22:40.451000,2024-11-01T02:35:40.296000,sell,0.11,0.11,EURUSDm,1.08787,1.08786,1.08928,1.08786,0,0,0.11,,,tp
1745796681,2024-10-31T16:44:18.598000,2024-10-31T16:58:27.241000,sell,0.05,0.05,USDCADm,1.39361,1.3931300000000002,,,0,0,1.72,,,user
1742333703,2024-10-30T17:43:00.854000,2024-10-31T00:04:48.445000,sell,0.01,0.01,XAUUSDm,2789,2785.149,,2784.658,0,0,3.85,,,user
1742254935,2024-10-30T17:28:01.162000,2024-10-30T20:31:18.070000,sell,0.11,0.11,EURUSDm,1.08632,1.08583,1.08768,1.08496,0,0,5.39,,,user
1742116119,2024-10-30T15:54:21.013000,2024-10-30T17:07:52.935000,sell,0.01,0.01,XAUUSDm,2785.703,2785.593,2785.593,2779.573,0,0,0.11,,,sl
1742145611,2024-10-30T16:47:16.140000,2024-10-30T17:02:52.863000,sell,0.11,0.11,EURUSDm,1.08628,1.0858100000000002,1.08728,1.08528,0,0,5.17,,,user
1742142236,2024-10-30T16:05:12.682000,2024-10-30T16:48:13.758000,buy,0.1,0.1,USDCHFm,0.86613,0.8657,0.8657,0.86655,0,0,-4.97,,,sl
1741221601,2024-10-30T13:13:50.473000,2024-10-30T13:22:33.437000,sell,0.01,0.01,XAUUSDm,2786,2783.38,,,0,0,2.62,,,user
1741089303,2024-10-30T12:45:09.368000,2024-10-30T13:22:33.428000,sell,0.1,0.1,USDCHFm,0.86904,0.8684700000000001,0.86999,0.86639,0,0,6.56,,,user
1741126949,2024-10-30T12:57:50.019000,2024-10-30T13:22:33.427000,sell,0.07,0.07,USDCADm,1.39348,1.39338,1.39753,,0,0,0.5,,,user
1741064260,2024-10-30T12:38:00.787000,2024-10-30T12:42:06.876000,buy,0.05,0.05,GBPUSDm,1.29574,1.2959500000000002,1.29368,1.29791,0,0,1.05,,,user
1741024913,2024-10-30T12:32:28.073000,2024-10-30T12:36:02.256000,sell,0.05,0.05,USDJPYm,153.397,153.40800000000002,154.046,,0,0,-0.36,,,user
1740943264,2024-10-30T12:16:31.814000,2024-10-30T12:30:31.667000,buy,0.11,0.11,EURUSDm,1.08176,1.08086,1.08086,,0,0,-9.9,,,sl
1739535342,2024-10-29T23:03:36.419000,2024-10-30T07:52:35.374000,sell,0.01,0.01,XAUUSDm,2774.396,2780.8,,2780.379,0,0,-6.4,,,user
1739909215,2024-10-30T04:53:57.669000,2024-10-30T07:46:41.182000,sell,0.01,0.01,XAUUSDm,2781,2780.978,,,0,0,0.02,,,user
1740090279,2024-10-30T06:39:12.999000,2024-10-30T07:20:56.472000,sell,0.02,0.02,XAUUSDm,2788,2785.427,,,0,0,5.15,,,user
1738741122,2024-10-29T15:08:32.118000,2024-10-30T05:34:03.964000,buy,0.02,0.02,USOILm,67.182,67.539,67.188,,0,0,7.14,,,user
1739737434,2024-10-30T01:37:02.423000,2024-10-30T02:34:37.671000,sell,0.01,0.01,XAUUSDm,2780.016,2776.339,,,0,0,3.68,,,user
1739648227,2024-10-30T01:01:05.740000,2024-10-30T01:35:02.022000,sell,0.01,0.01,XAUUSDm,2779.532,2779.422,2779.422,,0,0,0.11,,,sl
1738696588,2024-10-29T14:39:06.969000,2024-10-29T14:45:28.617000,sell,0.02,0.02,XAUUSDm,2770.146,2767.984,2775.786,2764.338,0,0,4.32,,,user
1738592306,2024-10-29T14:18:00.678000,2024-10-29T14:28:44.058000,sell,0.02,0.02,XAUUSDm,2768.664,2768.609,2773.664,2768.609,0,0,0.11,,,tp
1738257226,2024-10-29T13:03:17.770000,2024-10-29T14:00:41.450000,sell,0.05,0.05,USDJPYm,153.743,153.314,154.055,152.82,0,0,13.99,,,user
1738133898,2024-10-29T13:14:25.824000,2024-10-29T13:40:17.960000,sell,0.02,0.02,XAUUSDm,2756.006,2756.181,2761.006,2750.951,0,0,-0.35,,,user
1737803931,2024-10-29T08:47:04.463000,2024-10-29T13:09:40.258000,sell,0.01,0.01,BTCUSDm,71083.66,71075.79,71075.79,69762.13,0,0,0.08,,,sl
1737828258,2024-10-29T08:59:57.315000,2024-10-29T10:42:12.472000,sell,0.02,0.02,XAUUSDm,2754.599,2749.002,2750.903,,0,0,11.2,,,user
1737834842,2024-10-29T09:03:05.625000,2024-10-29T09:21:23.250000,sell,0.05,0.05,USDJPYm,153.368,153.366,153.524,152.808,0,0,0.07,,,user
1734833588,2024-10-28T01:17:53.671000,2024-10-28T09:13:04.311000,buy,0.02,0.02,USOILm,68.341,67.564,,,0,0,-15.54,-0.28,,so
1735256558,2024-10-28T05:56:15.908000,2024-10-28T06:10:33.993000,sell,0.02,0.02,XAUUSDm,2738.045,2740.366,2740.366,,0,0,-4.64,,,sl
1735235204,2024-10-28T05:41:55.808000,2024-10-28T05:48:25.600000,sell,0.03,0.03,XAUUSDm,2735.451,2737.151,2737.151,2733.9,0,0,-5.1,,,sl
1735076948,2024-10-28T03:40:14.774000,2024-10-28T05:12:45.428000,buy,0.05,0.05,GBPUSDm,1.29501,1.29401,1.29401,1.29718,0,0,-5,,,sl
1725276636,2024-10-23T10:43:40.234000,2024-10-23T13:31:20.693000,buy,0.14,0.14,US30m,42797.1,42692.8,,42976.5,0,0,-14.6,-0.53,,so
1725258914,2024-10-23T10:34:45.734000,2024-10-23T11:42:07.059000,buy,0.11,0.11,EURUSDm,1.07807,1.07708,1.07708,1.07912,0,0,-10.89,,,sl
1725262393,2024-10-23T10:36:29.713000,2024-10-23T10:49:48.560000,sell,0.05,0.05,USDJPYm,152.66,152.814,152.814,,0,0,-5.04,,,sl
1722980697,2024-10-22T16:42:49.159000,2024-10-23T05:34:23.201000,sell,0.04,0.04,XAUUSDm,2742.156,2752.738,,,0,0,-42.33,-0.38,,so
1722826432,2024-10-22T15:45:06.787000,2024-10-23T00:40:52.684000,sell,0.06,0.06,AUDJPYm,100.916,101.06700000000001,101.44,100.409,0,0,-5.99,,,user
1722850550,2024-10-23T00:00:56.811000,2024-10-23T00:02:34.122000,sell,0.02,0.02,GBPJPYm,196.223,196.222,196.99,195.253,0,0,0.01,,,user
1722819711,2024-10-22T17:49:24.796000,2024-10-22T18:04:11.461000,buy,0.11,0.11,EURUSDm,1.0802,1.08033,1.0792,1.08124,0,0,1.43,,,user
1722831791,2024-10-22T15:46:27.909000,2024-10-22T16:37:59.301000,sell,0.05,0.05,EURJPYm,163.341,163.421,163.701,162.955,0,0,-2.65,,,user
1722763801,2024-10-22T15:25:25.584000,2024-10-22T16:21:03.059000,sell,0.08,0.08,USDJPYm,150.983,151.185,151.185,150.78,0,0,-10.69,,,sl
1722685836,2024-10-22T15:03:09.757000,2024-10-22T15:15:38.906000,buy,0.11,0.11,EURUSDm,1.08073,1.08118,1.07982,1.08118,0,0,4.95,,,tp
1721784073,2024-10-22T13:09:08.774000,2024-10-22T14:54:04.396000,sell,0.04,0.04,XAUUSDm,2738.842,2742.98,2742.98,2728.842,0,0,-16.55,,,sl
1722008503,2024-10-22T14:04:16.232000,2024-10-22T14:06:02.123000,sell,0.08,0.08,USDJPYm,150.952,150.953,151.16,150.631,0,0,-0.05,,,user
1722253702,2024-10-22T13:44:47.357000,2024-10-22T13:46:03.571000,buy,0.25,0.25,US30m,42793.7,42814.100000000006,42753.7,42833.7,0,0,5.1,,,user
1722025820,2024-10-22T12:56:36.657000,2024-10-22T13:09:39.255000,buy,0.11,0.11,EURUSDm,1.08129,1.08128,1.08029,,0,0,-0.11,,,user
1721950529,2024-10-22T12:35:28.376000,2024-10-22T12:43:10.567000,buy,0.11,0.11,EURUSDm,1.08146,1.08148,1.08148,1.0822,0,0,0.22,,,sl
1720307497,2024-10-22T02:46:57.257000,2024-10-22T11:50:04.217000,sell,0.02,0.02,XAUUSDm,2730,2731.082,,,0,0,-2.16,,,user
1721568041,2024-10-22T10:43:45.304000,2024-10-22T11:32:12.393000,sell,0.02,0.02,XAUUSDm,2738.395,2733.27,,,0,0,10.25,,,user
1721650371,2024-10-22T11:09:47.742000,2024-10-22T11:23:29.750000,sell,0.08,0.08,USDJPYm,150.912,150.90800000000002,151.101,150.723,0,0,0.21,,,user
1721387513,2024-10-22T09:55:25.671000,2024-10-22T11:02:58.994000,sell,0.08,0.08,USDJPYm,150.875,150.921,150.921,150.661,0,0,-2.44,,,sl
1721311347,2024-10-22T09:32:13.937000,2024-10-22T09:46:01.343000,buy,0.05,0.05,BTCUSDm,66787.1,66771.94,66480.48,66996.34,0,0,-0.76,,,user
1719030282,2024-10-21T15:11:03.493000,2024-10-22T01:18:36.655000,sell,0.07,0.07,USDCADm,1.38427,1.38344,1.38636,1.38105,0,0,4.2,,,user
1719477120,2024-10-21T18:53:53.599000,2024-10-22T01:18:35.482000,buy,0.11,0.11,EURUSDm,1.08134,1.08179,1.08015,1.08225,0,0,4.95,,,user
1719162394,2024-10-21T18:55:02.528000,2024-10-22T01:18:35.286000,buy,0.05,0.05,GBPUSDm,1.29795,1.29851,1.2955,1.29971,0,0,2.8,,,user
1719179735,2024-10-21T15:28:27.675000,2024-10-22T00:01:17.488000,buy,0.1,0.1,AUDUSDm,0.66607,0.6655500000000001,0.66504,0.66699,0,0,-5.2,,,user
1720003599,2024-10-21T23:58:11.366000,2024-10-22T00:00:13.374000,sell,0.08,0.08,USDJPYm,150.602,150.601,,,0,0,0.05,,,user
1719397864,2024-10-21T16:22:22.734000,2024-10-21T16:44:52.392000,buy,0.05,0.05,BTCUSDm,67006.4,67133.28,66712,67206.4,0,0,6.34,,,user
1719433010,2024-10-21T16:33:38.250000,2024-10-21T16:35:15.608000,sell,0.08,0.08,USDJPYm,150.479,150.513,150.761,150.197,0,0,-1.81,,,user
1719368675,2024-10-21T16:14:38.690000,2024-10-21T16:30:14.093000,buy,0.04,0.04,XAUUSDm,2720.386,2720.339,2717.785,2721.831,0,0,-0.18,,,user
1719302424,2024-10-21T15:54:11.217000,2024-10-21T15:57:48.616000,buy,0.04,0.04,XAUUSDm,2720.514,2721.503,2717.828,2723.241,0,0,3.95,,,user
1719184079,2024-10-21T15:29:07.198000,2024-10-21T15:55:33.121000,sell,0.1,0.1,USDCHFm,0.86522,0.86605,0.86605,0.86431,0,0,-9.58,,,sl
1719186872,2024-10-21T15:29:52.959000,2024-10-21T15:40:44.939000,sell,0.04,0.04,XAUUSDm,2721.93,2722.243,2724.619,2719.123,0,0,-1.25,,,user
1718895988,2024-10-21T14:56:45.898000,2024-10-21T15:35:34.416000,sell,0.08,0.08,USDJPYm,150.198,150.342,150.342,150.057,0,0,-7.66,,,sl
1719102775,2024-10-21T15:19:51.660000,2024-10-21T15:21:27.737000,buy,0.04,0.04,XAUUSDm,2719.682,2717.109,2717.109,,0,0,-10.29,,,sl
1719071011,2024-10-21T15:15:48.903000,2024-10-21T15:16:41.262000,buy,0.04,0.04,XAUUSDm,2720.01,2721.091,2718.491,2722.301,0,0,4.32,,,user
1718978992,2024-10-21T15:07:22.659000,2024-10-21T15:08:10.321000,buy,0.04,0.04,XAUUSDm,2723.215,2719.886,2719.886,2725.868,0,0,-13.32,,,sl
1717025715,2024-10-21T08:12:00.496000,2024-10-21T14:42:51.260000,sell,0.02,0.02,XAUUSDm,2731,2727.321,,,0,0,7.36,,,user
1717677606,2024-10-21T11:11:56.444000,2024-10-21T14:13:59.932000,sell,0.02,0.02,XAUUSDm,2735.287,2736.408,,,0,0,-2.25,,,user
1718391361,2024-10-21T13:53:51.970000,2024-10-21T14:01:29.450000,sell,0.02,0.02,XAUUSDm,2739.735,2737.341,,,0,0,4.79,,,user
1717026880,2024-10-21T09:17:16.581000,2024-10-21T10:04:18.729000,sell,0.02,0.02,XAUUSDm,2735,2733.17,,,0,0,3.66,,,user
1717252995,2024-10-21T08:55:23.535000,2024-10-21T09:27:57.074000,sell,0.08,0.08,USDJPYm,149.9,149.9,150.019,149.66,0,0,0,,,user
1716746102,2024-10-21T05:37:54.758000,2024-10-21T07:06:06.963000,sell,0.05,0.05,GBPAUDm,1.94707,1.94697,1.95041,1.94408,0,0,0.33,,,user
1716728844,2024-10-21T05:31:14.869000,2024-10-21T06:55:17.601000,sell,0.05,0.05,BTCUSDm,69052.35,68899.42,69268.75,68790.82,0,0,7.65,,,user
1716376849,2024-10-21T02:22:14.522000,2024-10-21T05:02:30.419000,sell,0.04,0.04,XAUUSDm,2728.5,2730.058,,2728.4,0,0,-6.23,,,user
1716476357,2024-10-21T03:03:05.235000,2024-10-21T04:32:12.211000,sell,0.05,0.05,GBPUSDm,1.30514,1.3047000000000002,1.30722,1.30298,0,0,2.2,,,user
1716477121,2024-10-21T03:38:53.754000,2024-10-21T04:32:12.050000,sell,0.11,0.11,EURUSDm,1.08673,1.0864,1.08765,1.0858,0,0,3.63,,,user
1716546118,2024-10-21T03:26:07.289000,2024-10-21T03:31:46.385000,sell,0.02,0.02,XAUUSDm,2731.816,2732.2200000000003,,,0,0,-0.81,,,user
1716480981,2024-10-21T02:58:06.621000,2024-10-21T03:06:18.632000,sell,0.02,0.02,XAUUSDm,2730.841,2731.081,,,0,0,-0.48,,,user
1716343310,2024-10-21T02:05:01.290000,2024-10-21T02:11:28.115000,sell,0.04,0.04,XAUUSDm,2728.5,2725.942,,,0,0,10.23,,,user
1716327960,2024-10-21T01:52:01.830000,2024-10-21T01:56:36.529000,sell,0.02,0.02,XAUUSDm,2728.923,2726.093,,,0,0,5.66,,,user
1716259393,2024-10-21T01:35:50.665000,2024-10-21T01:56:36.146000,sell,0.04,0.04,XAUUSDm,2728,2726.126,,,0,0,7.5,,,user
1716223552,2024-10-21T01:20:28.267000,2024-10-21T01:31:08.247000,sell,0.04,0.04,XAUUSDm,2728.555,2725.901,,2725.901,0,0,10.62,,,tp
1716189782,2024-10-21T01:12:25.622000,2024-10-21T01:13:54.814000,sell,0.02,0.02,XAUUSDm,2727.014,2728.933,,,0,0,-3.84,-1.26,,so
1716174661,2024-10-21T01:08:22.092000,2024-10-21T01:13:54.813000,sell,0.03,0.03,XAUUSDm,2725.714,2728.933,,,0,0,-9.66,-1.26,,so
1716154489,2024-10-21T01:03:59.907000,2024-10-21T01:13:54.811000,sell,0.07,0.07,XAUUSDm,2723.862,2728.933,,,0,0,-35.5,-1.26,,so
1716164711,2024-10-21T01:06:09.100000,2024-10-21T01:07:04.826000,sell,0.03,0.03,XAUUSDm,2726.298,2724.587,,,0,0,5.13,,,user
1716099810,2024-10-21T00:34:14.181000,2024-10-21T00:38:07.075000,sell,0.12,0.12,XAUUSDm,2725.212,2724.966,,2722.84,0,0,2.95,,,user
1716072936,2024-10-21T00:18:37.210000,2024-10-21T00:32:24.091000,sell,0.04,0.04,BTCUSDm,69328.33,69302.19,,,0,0,1.04,,,user
1716092925,2024-10-21T00:30:56.407000,2024-10-21T00:31:44.243000,sell,0.04,0.04,BTCUSDm,69415.54,69400.13,,,0,0,0.61,,,user
1716093518,2024-10-21T00:31:11.623000,2024-10-21T00:31:43.635000,sell,0.02,0.02,BTCUSDm,69472.05,69401.81,,,0,0,1.4,,,user
1716080747,2024-10-21T00:23:59.738000,2024-10-21T00:26:01.879000,sell,0.04,0.04,BTCUSDm,69413.42,69370.25,,,0,0,1.73,,,user
1716000912,2024-10-20T23:09:32.630000,2024-10-21T00:23:49.277000,sell,0.25,0.25,US30m,43371.9,43370.9,43414.7,43335.3,0,0,0.25,,,user
1716005455,2024-10-20T23:15:56.794000,2024-10-21T00:18:21.103000,sell,0.11,0.11,EURUSDm,1.08688,1.08664,1.0878,1.08595,0,0,2.64,,,user
1716002782,2024-10-20T23:11:53.255000,2024-10-21T00:17:14.877000,sell,0.03,0.03,BTCUSDm,69036.82,69382.42,69382.42,68707.88,0,0,-10.37,,,sl
1712339290,2024-10-18T01:18:40.707000,2024-10-20T23:04:42.608000,sell,0.02,0.02,XAUUSDm,2698,2724.291,27224,,0,0,-52.58,,,user
1706522204,2024-10-15T16:36:16.676000,2024-10-20T23:03:05.626000,sell,0.02,0.02,XAUUSDm,2665.709,2724,2724,,0,0,-116.58,,,sl
1712388782,2024-10-18T01:29:51.542000,2024-10-20T23:03:05.616000,sell,0.01,0.01,XAUUSDm,2699.5,2724,2724,,0,0,-24.5,,,sl
1711152031,2024-10-17T13:17:38.649000,2024-10-20T23:03:05.604000,sell,0.01,0.01,XAUUSDm,2685.144,2724,2724,,0,0,-38.86,,,sl
1712418550,2024-10-18T01:35:31.264000,2024-10-20T23:03:05.580000,sell,0.01,0.01,XAUUSDm,2704.717,2724,2724,,0,0,-19.28,,,sl
1712267837,2024-10-17T23:55:18.261000,2024-10-20T23:03:05.543000,sell,0.01,0.01,XAUUSDm,2694,2724,2724,,0,0,-30,,,sl
1715980240,2024-10-20T22:53:39.588000,2024-10-20T23:03:05.533000,sell,0.01,0.01,XAUUSDm,2723.452,2724,2724,,0,0,-0.55,,,sl
1715449524,2024-10-19T05:56:30.226000,2024-10-19T06:55:46.271000,sell,0.02,0.02,BTCUSDm,68381.48,68365.93000000001,68581.38,67661.39,0,0,0.31,,,user
1714918327,2024-10-18T16:56:57.868000,2024-10-18T19:50:11.912000,sell,0.03,0.03,XAUUSDm,2718.19,2718.944,,,0,0,-2.26,,,user
1714856262,2024-10-18T16:08:20.215000,2024-10-18T16:18:13.742000,sell,0.02,0.02,XAUUSDm,2717.657,2717.552,2717.552,,0,0,0.21,,,sl
1714180194,2024-10-18T13:55:01.531000,2024-10-18T15:34:55.890000,sell,0.02,0.02,XAUUSDm,2715,2715.665,,2714.851,0,0,-1.33,,,user
1713265922,2024-10-18T09:21:05.451000,2024-10-18T13:07:26.065000,sell,0.02,0.02,XAUUSDm,2711,2706.697,,2704.711,0,0,8.61,,,user
1713902003,2024-10-18T12:26:31.436000,2024-10-18T13:07:25.575000,sell,0.01,0.01,XAUUSDm,2712.836,2706.7870000000003,,,0,0,6.05,,,user
1713538019,2024-10-18T09:33:37.425000,2024-10-18T13:07:25.151000,sell,0.01,0.01,XAUUSDm,2712.064,2706.721,,2704.711,0,0,5.34,,,user
1713930886,2024-10-18T12:31:59.401000,2024-10-18T13:07:24.854000,sell,0.01,0.01,XAUUSDm,2715.43,2706.607,,,0,0,8.82,,,user
